Sampler:TPESampler
(73, 74, 11, 91, 13, 70), 25.0
(31, 5, 97, 28, 78, 39), 25.0
(43, 47, 98, 72, 19, 24), 18.0
(16, 43, 33, 95, 59, 9), 23.0
(65, 69, 54, 30, 52, 82), 26.0
(4, 62, 18, 7, 9, 61), 22.0
(14, 11, 72, 48, 41, 12), 25.0
(8, 29, 13, 96, 28, 26), 26.0
(61, 32, 2, 70, 2, 20), None
(25, 1, 50, 43, 81, 75), 16.0
(86, 94, 56, 0, 88, 99), 25.0
(39, 26, 98, 67, 99, 50), 22.0
(45, 95, 73, 62, 72, 40), 25.0
(28, 52, 76, 46, 32, 83), 22.0
(51, 17, 36, 79, 69, 0), 25.0
(26, 1, 32, 30, 23, 59), 23.0
(98, 44, 84, 58, 44, 32), None
(52, 84, 44, 81, 98, 77), 20.0
(37, 53, 60, 43, 59, 91), 17.0
(19, 58, 62, 36, 62, 99), None
(34, 36, 45, 18, 82, 91), 28.0
(42, 20, 62, 40, 55, 69), 23.0
(23, 52, 86, 55, 38, 90), 18.0
(22, 59, 83, 53, 38, 90), 18.0
(0, 72, 84, 42, 64, 91), 23.0
(34, 38, 63, 55, 48, 74), 22.0
(10, 59, 48, 14, 89, 62), 22.0
(22, 82, 41, 20, 71, 84), 23.0
(58, 44, 92, 71, 24, 52), 20.0
(25, 52, 24, 62, 32, 67), 20.0
(36, 67, 66, 36, 81, 76), None
(47, 77, 90, 78, 18, 92), 23.0
(75, 11, 80, 88, 7, 40), 18.0
(30, 57, 54, 55, 39, 88), 24.0
(71, 8, 77, 86, 1, 42), 18.0
(74, 8, 69, 87, 1, 38), 20.0
(81, 21, 94, 90, 9, 19), 18.0
(73, 1, 80, 85, 14, 44), 25.0
(93, 24, 87, 25, 56, 80), 22.0
(56, 15, 95, 75, 9, 17), 20.0
(41, 65, 56, 49, 45, 97), 20.0
(15, 53, 99, 55, 35, 86), 20.0
(67, 47, 80, 99, 16, 28), 18.0
(66, 38, 68, 99, 17, 31), 20.0
(10, 13, 91, 63, 23, 55), 20.0
(20, 62, 83, 45, 52, 94), 24.0
(82, 7, 76, 90, 7, 45), None
(24, 32, 51, 51, 40, 72), None
(30, 55, 76, 36, 67, 80), 22.0
(73, 4, 59, 94, 5, 36), 22.0
(65, 48, 72, 96, 75, 25), 30.0
(38, 5, 79, 83, 3, 5), None
(81, 20, 96, 90, 10, 17), 18.0
(83, 21, 95, 90, 9, 10), 24.0
(44, 10, 88, 74, 28, 23), 24.0
(81, 18, 95, 93, 11, 14), 25.0
(17, 0, 86, 66, 87, 95), 27.0
(90, 12, 36, 42, 94, 46), 18.0
(77, 28, 72, 30, 5, 56), 22.0
(49, 42, 99, 59, 20, 7), 19.0
(33, 32, 43, 70, 28, 64), 20.0
(27, 70, 83, 52, 36, 88), 24.0
(63, 91, 78, 42, 61, 32), 24.0
(56, 49, 65, 86, 0, 27), 25.0
(22, 63, 92, 46, 13, 89), 22.0
(88, 4, 59, 39, 47, 84), 19.0
(90, 12, 34, 32, 99, 34), None
(94, 15, 28, 79, 94, 44), None
(37, 57, 2, 67, 57, 99), None
(68, 23, 51, 99, 15, 19), 21.0
(69, 8, 70, 83, 5, 39), 18.0
(69, 10, 68, 88, 5, 40), 22.0
(78, 44, 40, 43, 92, 14), 19.0
(97, 47, 10, 82, 79, 29), 22.0
(80, 60, 87, 96, 20, 22), 19.0
(84, 19, 47, 91, 86, 50), 22.0
(76, 53, 81, 53, 50, 94), None
(59, 37, 89, 58, 25, 78), 22.0
(11, 4, 85, 48, 84, 46), 23.0
(6, 40, 74, 39, 95, 48), 22.0
(40, 14, 94, 73, 12, 3), 23.0
(88, 8, 81, 93, 74, 36), 23.0
(85, 24, 97, 89, 8, 17), 17.0
(85, 26, 97, 98, 10, 19), 19.0
(91, 15, 93, 48, 43, 15), None
(86, 34, 38, 76, 17, 11), 22.0
(19, 2, 24, 37, 66, 42), 21.0
(28, 55, 55, 1, 32, 86), None
(70, 7, 70, 85, 4, 53), None
(53, 46, 99, 33, 8, 24), 20.0
(24, 51, 59, 45, 38, 81), 18.0
(31, 11, 60, 44, 37, 82), 25.0
(13, 50, 74, 25, 0, 90), 21.0
(24, 51, 90, 50, 42, 75), 22.0
(75, 22, 78, 89, 7, 27), 20.0
(72, 17, 96, 92, 2, 22), 16.0
(62, 17, 83, 92, 2, 29), 24.0
(71, 28, 97, 95, 14, 21), 21.0
(17, 9, 64, 82, 8, 42), 22.0
(79, 6, 70, 84, 2, 37), 20.0
(71, 16, 89, 41, 6, 34), 23.0
(44, 25, 92, 78, 11, 15), 21.0
(82, 65, 94, 88, 34, 17), 25.0
(67, 13, 75, 97, 15, 30), 20.0
(33, 55, 57, 57, 38, 87), None
(74, 20, 96, 87, 2, 42), 24.0
(77, 0, 91, 81, 52, 95), 24.0
(22, 60, 53, 46, 46, 92), None
(96, 19, 85, 91, 10, 58), 18.0
(99, 18, 45, 91, 89, 60), 24.0
(88, 3, 77, 80, 4, 39), 23.0
(65, 12, 80, 95, 6, 9), 18.0
(64, 30, 89, 95, 16, 17), 20.0
(73, 22, 82, 94, 12, 9), 18.0
(73, 22, 97, 93, 13, 7), 24.0
(60, 12, 85, 90, 9, 68), 20.0
(80, 6, 66, 38, 19, 47), 24.0
(94, 19, 87, 86, 0, 72), 19.0
(83, 58, 80, 99, 4, 97), 21.0
(26, 10, 50, 43, 29, 65), 22.0
(76, 75, 77, 88, 59, 25), 26.0
(96, 26, 82, 97, 6, 1), 19.0
(22, 24, 87, 94, 40, 9), 20.0
(92, 16, 95, 35, 77, 18), 21.0
(87, 20, 85, 91, 22, 12), 18.0
(86, 20, 61, 85, 22, 52), 26.0
(66, 15, 93, 41, 7, 22), 20.0
(72, 8, 79, 60, 12, 13), 20.0
(90, 17, 83, 54, 11, 85), 18.0
(28, 46, 85, 54, 49, 84), 25.0
(96, 23, 53, 46, 11, 81), 20.0
(68, 53, 48, 48, 70, 58), None
(69, 13, 73, 91, 3, 20), 20.0
(78, 30, 81, 95, 9, 16), 19.0
(89, 11, 84, 92, 97, 6), 17.0
(88, 16, 84, 92, 21, 78), 21.0
(81, 12, 32, 89, 96, 49), 24.0
(21, 55, 79, 49, 93, 5), 22.0
(19, 50, 91, 87, 34, 92), 23.0
(93, 11, 28, 94, 91, 7), 20.0
(25, 42, 82, 98, 83, 4), 20.0
(84, 2, 88, 83, 98, 44), 22.0
(75, 9, 71, 96, 6, 8), 22.0
(71, 48, 75, 93, 30, 89), 26.0
(90, 17, 86, 52, 25, 86), None
(89, 20, 99, 90, 18, 12), 18.0
(85, 5, 98, 84, 3, 23), 22.0
(30, 62, 57, 91, 41, 11), 20.0
(47, 14, 89, 89, 8, 13), None
(79, 21, 42, 44, 96, 20), 20.0
(65, 7, 15, 87, 0, 35), 26.0
(86, 10, 93, 56, 6, 43), 22.0
(95, 26, 82, 96, 14, 10), 19.0
(90, 21, 96, 51, 18, 12), 22.0
(16, 53, 97, 99, 54, 15), 20.0
(92, 13, 77, 92, 11, 84), None
(91, 17, 85, 60, 90, 40), 22.0
(74, 5, 68, 89, 17, 2), 25.0
(62, 14, 84, 13, 2, 39), 27.0
(87, 19, 91, 39, 85, 94), 23.0
(89, 18, 87, 65, 9, 46), 20.0
(83, 23, 80, 94, 12, 6), 23.0
(24, 57, 99, 45, 15, 87), 22.0
(81, 16, 95, 54, 36, 91), 24.0
(98, 98, 99, 86, 4, 55), None
(84, 8, 39, 47, 44, 18), 22.0
(78, 18, 83, 91, 80, 0), 19.0
(69, 11, 63, 42, 63, 32), None
(87, 55, 45, 50, 24, 82), 24.0
(36, 51, 78, 97, 39, 9), 17.0
(28, 49, 59, 88, 73, 26), 18.0
(35, 12, 79, 96, 10, 41), 21.0
