Sampler:BoTorchSampler
(281, 66, 100, 44, 131, 29, 26, 226, 27), 33.55555555555556
(239, 102, 77, 26, 176, 29, 18, 103, 107), 29.88888888888889
(125, 47, 183, 63, 105, 75, 89, 254, 83), 33.77777777777778
(103, 19, 53, 34, 288, 52, 91, 140, 58), 32.333333333333336
(141, 124, 90, 298, 133, 256, 249, 114, 192), 36.111111111111114
(219, 68, 36, 11, 156, 130, 62, 165, 23), 32.55555555555556
(249, 77, 0, 48, 56, 84, 130, 201, 68), 35.22222222222222
(259, 90, 166, 71, 75, 93, 110, 183, 102), 29.444444444444443
(281, 291, 249, 123, 16, 68, 163, 217, 58), 33.333333333333336
(270, 144, 236, 0, 106, 41, 77, 247, 137), 28.333333333333332
(281, 159, 230, 1, 102, 18, 11, 252, 136), 30.555555555555557
(299, 137, 269, 16, 117, 52, 39, 239, 164), 26.444444444444443
(295, 138, 282, 14, 178, 48, 76, 269, 165), 29.555555555555557
(299, 180, 268, 12, 197, 0, 39, 289, 205), 29.22222222222222
(3, 230, 237, 42, 117, 188, 225, 241, 191), 31.88888888888889
Sampler:CmaEsSampler
(200, 114, 87, 232, 292, 273, 274, 250, 177), 32.666666666666664
(109, 190, 155, 185, 79, 147, 168, 159, 185), None
(198, 143, 128, 19, 159, 107, 171, 193, 97), 35.111111111111114
(62, 139, 165, 166, 57, 130, 197, 155, 135), 35.333333333333336
(78, 182, 90, 117, 133, 78, 200, 131, 138), None
(48, 92, 113, 117, 111, 156, 136, 167, 294), 32.111111111111114
(176, 154, 182, 187, 52, 159, 199, 190, 208), 37.55555555555556
(169, 132, 170, 168, 109, 181, 158, 170, 163), None
(149, 128, 117, 180, 101, 178, 129, 150, 134), 25.444444444444443
(74, 183, 125, 191, 133, 219, 142, 207, 175), 29.0
(141, 209, 100, 76, 109, 206, 195, 206, 180), None
(151, 109, 174, 144, 162, 212, 153, 76, 132), 36.0
(173, 131, 195, 146, 100, 215, 66, 125, 111), 32.55555555555556
(203, 187, 150, 81, 172, 151, 136, 139, 57), 31.88888888888889
(128, 223, 153, 186, 194, 159, 160, 195, 172), 29.555555555555557
(69, 155, 121, 127, 136, 216, 191, 209, 158), 36.22222222222222
(4, 154, 169, 128, 93, 128, 158, 170, 195), None
(93, 215, 104, 285, 118, 150, 165, 160, 121), 31.333333333333332
(195, 99, 122, 186, 188, 175, 176, 162, 121), 29.11111111111111
(195, 48, 99, 176, 123, 173, 181, 153, 120), 32.44444444444444
(104, 76, 125, 144, 130, 258, 118, 193, 135), 35.111111111111114
(217, 160, 97, 266, 128, 166, 162, 116, 62), 34.22222222222222
(77, 121, 137, 197, 137, 131, 76, 145, 154), None
(144, 133, 44, 203, 106, 249, 67, 235, 120), 32.333333333333336
(70, 126, 73, 219, 173, 115, 53, 154, 184), 34.0
(134, 102, 110, 173, 96, 185, 100, 160, 146), 33.44444444444444
(132, 242, 166, 132, 209, 185, 122, 195, 226), None
(135, 249, 131, 187, 156, 151, 79, 130, 170), 35.111111111111114
(127, 132, 96, 173, 138, 221, 145, 171, 114), 33.666666666666664
(92, 105, 10, 262, 137, 209, 204, 148, 76), 36.22222222222222
(139, 150, 107, 181, 174, 196, 110, 152, 109), 33.77777777777778
(192, 150, 154, 250, 192, 208, 236, 202, 85), None
(197, 157, 151, 280, 140, 201, 128, 147, 206), 34.22222222222222
(164, 138, 159, 244, 146, 226, 104, 133, 136), 32.0
(202, 157, 90, 189, 136, 122, 153, 99, 100), 28.444444444444443
(164, 122, 99, 177, 188, 162, 166, 189, 91), 28.11111111111111
(154, 99, 125, 241, 121, 166, 120, 136, 51), 33.55555555555556
(157, 152, 127, 66, 109, 169, 51, 201, 75), 29.88888888888889
(207, 71, 108, 150, 112, 113, 193, 199, 31), 35.44444444444444
(178, 135, 94, 132, 223, 221, 99, 223, 56), None
(202, 116, 99, 170, 145, 182, 118, 158, 113), 31.88888888888889
(163, 157, 59, 152, 231, 172, 141, 147, 101), 32.111111111111114
(162, 174, 119, 191, 163, 155, 105, 214, 76), 33.666666666666664
(175, 173, 166, 120, 174, 204, 137, 208, 127), 28.22222222222222
(209, 67, 24, 168, 93, 197, 39, 95, 113), 37.44444444444444
(159, 111, 139, 197, 159, 191, 129, 170, 160), None
(234, 143, 135, 144, 179, 243, 132, 188, 77), 30.88888888888889
(237, 113, 74, 137, 244, 153, 182, 91, 36), 33.22222222222222
(168, 188, 136, 197, 149, 136, 81, 233, 143), None
(153, 130, 97, 95, 174, 83, 140, 184, 145), 28.333333333333332
