Sampler:BoTorchSampler
(41, 58, 13, 58, 83, 76, 83, 73, 13), None
(11, 37, 18, 17, 71, 74, 60, 22, 44), 14.777777777777779
(87, 7, 34, 35, 39, 90, 41, 74, 22), 14.666666666666666
(22, 17, 52, 9, 66, 25, 40, 47, 25), None
(40, 41, 66, 73, 79, 71, 31, 87, 28), 13.444444444444445
(96, 85, 33, 55, 56, 12, 1, 46, 77), 13.777777777777779
(30, 53, 40, 95, 20, 8, 10, 92, 86), 13.444444444444445
(10, 21, 67, 0, 60, 70, 43, 64, 60), None
(8, 81, 64, 81, 92, 79, 46, 0, 72), None
(71, 82, 73, 30, 47, 51, 53, 51, 38), None
(86, 18, 56, 15, 7, 91, 42, 48, 21), 15.11111111111111
(76, 3, 96, 55, 46, 37, 21, 72, 13), 15.555555555555555
(40, 81, 18, 71, 90, 84, 24, 57, 35), 14.777777777777779
(36, 97, 77, 80, 25, 62, 12, 65, 37), 16.0
(26, 79, 9, 88, 91, 81, 36, 22, 38), 14.444444444444445
(44, 55, 34, 87, 31, 5, 9, 85, 89), 16.77777777777778
(35, 35, 63, 75, 91, 78, 36, 92, 27), None
(35, 35, 63, 75, 91, 78, 37, 92, 27), None
(35, 35, 63, 75, 91, 78, 37, 93, 27), None
(35, 35, 63, 75, 91, 77, 36, 92, 27), None
(35, 35, 63, 75, 92, 78, 37, 93, 27), None
Sampler:TPESampler
(30, 59, 90, 27, 6, 67, 84, 80, 46), 16.77777777777778
(94, 94, 80, 26, 52, 21, 27, 28, 38), None
(75, 34, 56, 59, 45, 66, 82, 16, 9), 13.333333333333334
(27, 31, 66, 61, 77, 60, 45, 6, 31), None
(35, 24, 25, 66, 70, 0, 73, 11, 17), 14.88888888888889
(55, 55, 73, 86, 93, 17, 74, 77, 60), None
(18, 11, 51, 23, 54, 81, 8, 28, 9), 13.555555555555555
(69, 83, 60, 83, 14, 18, 87, 4, 48), None
(34, 98, 30, 1, 47, 37, 67, 0, 7), 14.444444444444445
(62, 44, 86, 82, 25, 45, 67, 16, 13), 14.444444444444445
(0, 1, 1, 45, 30, 91, 47, 53, 89), None
(89, 1, 46, 28, 50, 83, 2, 38, 3), 15.0
(0, 22, 45, 0, 65, 74, 0, 53, 27), None
(76, 14, 32, 43, 37, 89, 26, 30, 67), 15.333333333333334
(16, 40, 56, 16, 85, 98, 97, 99, 21), None
(46, 64, 99, 59, 60, 56, 21, 23, 0), 12.333333333333334
(48, 68, 97, 64, 40, 58, 30, 42, 1), 15.555555555555555
(80, 72, 10, 57, 64, 48, 16, 19, 93), 16.666666666666668
(47, 38, 97, 74, 23, 30, 57, 20, 0), 15.777777777777779
(63, 63, 73, 97, 61, 59, 37, 45, 64), None
(43, 50, 19, 50, 78, 71, 55, 59, 78), None
(19, 13, 44, 35, 55, 79, 9, 26, 12), 15.222222222222221
(17, 78, 38, 55, 43, 65, 15, 33, 25), 16.0
(82, 11, 56, 15, 58, 53, 19, 21, 34), 15.555555555555555
(57, 32, 66, 71, 34, 77, 36, 13, 9), 16.555555555555557
(10, 51, 52, 41, 72, 86, 6, 37, 17), 15.333333333333334
(41, 23, 78, 51, 46, 42, 21, 62, 39), 14.444444444444445
(99, 32, 63, 36, 60, 66, 10, 10, 8), None
(24, 45, 17, 16, 83, 56, 41, 23, 23), None
(72, 60, 88, 70, 12, 97, 87, 34, 16), 15.444444444444445
(38, 7, 39, 26, 53, 69, 98, 43, 55), 15.666666666666666
(54, 25, 79, 52, 44, 37, 22, 65, 44), None
(35, 96, 32, 4, 46, 32, 66, 2, 6), None
(63, 44, 88, 78, 2, 49, 76, 14, 14), None
(66, 87, 99, 93, 26, 63, 80, 16, 31), 13.222222222222221
(69, 88, 95, 91, 21, 63, 81, 26, 36), 14.333333333333334
(87, 89, 92, 60, 29, 80, 93, 8, 28), 15.222222222222221
(10, 77, 83, 95, 14, 71, 56, 16, 21), 15.666666666666666
(72, 55, 76, 65, 70, 9, 80, 29, 43), 15.222222222222221
(29, 90, 69, 87, 96, 55, 91, 6, 4), 15.333333333333334
(57, 68, 51, 9, 34, 62, 63, 25, 30), 15.0
(67, 85, 99, 90, 18, 63, 80, 23, 35), 14.222222222222221
(66, 82, 92, 78, 20, 74, 75, 17, 49), 13.777777777777779
(79, 77, 92, 83, 52, 75, 74, 12, 52), None
(88, 84, 84, 77, 7, 85, 70, 17, 9), None
(76, 18, 94, 61, 28, 72, 87, 5, 77), 15.555555555555555
(53, 72, 99, 99, 38, 90, 62, 34, 20), None
(60, 92, 60, 69, 33, 81, 29, 83, 0), None
(49, 98, 82, 75, 66, 52, 50, 1, 57), 14.333333333333334
(66, 80, 89, 80, 18, 67, 93, 30, 47), None
Sampler:CmaEsSampler
(5, 77, 28, 13, 87, 76, 54, 1, 22), 13.777777777777779
(37, 60, 52, 41, 27, 44, 42, 78, 20), 15.11111111111111
(58, 56, 57, 66, 75, 61, 27, 20, 26), 15.555555555555555
(59, 45, 6, 93, 63, 49, 59, 34, 48), None
