Sampler:TPESampler
(3, 82, 51, 72, 99, 29, 31, 84, 78), 16.0
(35, 73, 49, 10, 39, 22, 31, 56, 49), None
(48, 78, 54, 40, 47, 60, 71, 85, 36), 17.0
(66, 20, 5, 64, 11, 50, 29, 82, 32), 18.0
(85, 93, 61, 78, 56, 41, 25, 93, 80), None
(49, 89, 9, 87, 50, 70, 59, 18, 83), 17.0
(92, 76, 66, 34, 58, 52, 13, 23, 45), 19.0
(23, 39, 12, 33, 12, 85, 99, 99, 81), None
(52, 81, 3, 48, 3, 16, 32, 68, 45), None
(3, 87, 86, 65, 99, 67, 9, 28, 24), 15.0
(0, 54, 97, 97, 95, 96, 9, 35, 1), None
(3, 54, 91, 69, 99, 3, 1, 5, 13), None
(19, 99, 31, 60, 80, 31, 50, 46, 66), None
(17, 65, 79, 81, 81, 74, 18, 62, 95), None
(11, 29, 36, 57, 80, 36, 45, 40, 21), None
(31, 8, 86, 15, 69, 65, 1, 75, 64), 17.0
(8, 63, 32, 72, 91, 0, 40, 30, 62), 16.0
(35, 87, 72, 98, 28, 81, 75, 15, 99), 19.0
(70, 42, 42, 49, 68, 17, 21, 49, 22), None
(9, 64, 22, 84, 86, 0, 42, 30, 61), 15.0
(23, 67, 18, 90, 89, 97, 59, 4, 57), 14.0
(25, 66, 21, 86, 88, 98, 61, 0, 56), 18.0
(13, 60, 17, 89, 86, 82, 84, 12, 36), 14.0
(12, 48, 19, 89, 73, 89, 94, 12, 38), None
(28, 60, 22, 93, 87, 81, 84, 8, 57), 17.0
(39, 68, 15, 78, 63, 91, 59, 20, 71), 16.0
(18, 43, 25, 82, 71, 77, 82, 3, 53), None
(43, 56, 39, 99, 78, 60, 67, 11, 40), 17.0
(12, 72, 1, 91, 88, 10, 51, 39, 72), None
(1, 84, 49, 70, 99, 92, 85, 26, 28), 14.0
(19, 28, 46, 76, 94, 99, 89, 23, 13), 18.0
(7, 81, 28, 84, 85, 91, 77, 30, 30), None
