Sampler:TPESampler
(82, 66, 17), 28.0
(49, 91, 95), 31.0
(81, 66, 97), 28.0
(24, 79, 25), 38.0
(66, 63, 0), 26.0
(32, 48, 45), 24.0
(14, 34, 98), 24.0
(21, 5, 6), 29.0
(15, 75, 51), 22.0
(31, 5, 98), 26.0
(0, 99, 38), 24.0
(50, 98, 71), 36.0
(50, 85, 69), 28.0
(51, 99, 69), 31.0
(64, 80, 26), 30.0
(97, 46, 65), 32.0
(38, 31, 81), 24.0
(0, 76, 28), 26.0
(40, 90, 55), 28.0
(66, 54, 34), 26.0
(22, 90, 81), 37.0
(22, 91, 83), 31.0
(13, 99, 81), 26.0
(28, 80, 61), 25.0
(41, 71, 76), 40.0
(40, 59, 85), 32.0
(6, 72, 20), 34.0
(21, 85, 43), 29.0
(26, 39, 76), 28.0
(59, 69, 12), 27.0
(36, 57, 88), 33.0
(47, 86, 74), 30.0
(57, 93, 89), 36.0
(77, 80, 90), 41.0
(77, 78, 61), 26.0
(91, 65, 77), 25.0
(78, 67, 91), 32.0
(70, 82, 93), 43.0
(72, 72, 93), None
(91, 16, 94), 21.0
(73, 61, 99), 24.0
(45, 83, 86), 26.0
(83, 92, 80), 28.0
(15, 73, 94), 28.0
(9, 87, 1), 23.0
(33, 82, 53), 24.0
(57, 79, 46), 50.0
(60, 69, 43), 24.0
(70, 76, 35), 24.0
(55, 50, 49), 26.0
(61, 63, 27), 30.0
(44, 95, 22), 28.0
(68, 87, 10), 27.0
(26, 79, 66), 28.0
(54, 89, 58), 30.0
(81, 82, 72), 32.0
(63, 75, 48), 28.0
(21, 70, 79), 24.0
(87, 95, 85), 31.0
(30, 79, 39), 24.0
(76, 83, 32), 24.0
(44, 96, 69), 26.0
(51, 90, 90), None
(52, 95, 72), 38.0
(37, 84, 82), 24.0
(66, 76, 65), 29.0
(18, 88, 97), 34.0
(34, 94, 75), 35.0
(41, 99, 87), 30.0
(24, 23, 78), 32.0
(54, 81, 72), 48.0
(53, 81, 73), 29.0
(49, 74, 62), 32.0
(57, 85, 83), 34.0
(10, 92, 69), 26.0
(62, 79, 91), 27.0
(57, 2, 58), 35.0
(47, 71, 17), 28.0
(66, 77, 97), 39.0
(72, 67, 95), 32.0
(68, 65, 99), 28.0
(75, 77, 84), 34.0
(52, 90, 96), 34.0
(65, 85, 92), 28.0
(17, 73, 88), 24.0
(79, 81, 80), 26.0
(59, 87, 76), 31.0
(4, 42, 89), 28.0
(56, 77, 71), 30.0
(29, 55, 30), 24.0
(85, 97, 86), 37.0
(84, 92, 85), 32.0
(87, 96, 93), 32.0
(96, 89, 24), 22.0
(71, 97, 78), 41.0
(69, 83, 78), 40.0
(69, 80, 77), 26.0
(71, 83, 66), 33.0
(74, 75, 46), 34.0
(67, 78, 71), 30.0
(59, 86, 39), 29.0
(80, 94, 74), 32.0
(63, 83, 79), 26.0
(77, 88, 81), 26.0
(64, 96, 87), 30.0
(70, 85, 83), 40.0
(73, 81, 83), 28.0
(49, 74, 96), 27.0
(69, 70, 68), 32.0
(70, 85, 52), 32.0
(61, 79, 63), 18.0
(75, 98, 90), 26.0
(19, 91, 78), 24.0
(65, 97, 85), 30.0
(85, 77, 73), 35.0
(82, 93, 76), 31.0
(42, 99, 82), 26.0
(23, 84, 14), 30.0
(54, 87, 2), 28.0
(71, 82, 98), 30.0
(92, 89, 92), None
(46, 91, 87), 28.0
(67, 94, 81), 32.0
(27, 80, 94), 24.0
(77, 72, 89), 30.0
(51, 75, 79), 24.0
(13, 86, 56), 26.0
(79, 83, 75), 22.0
(73, 97, 85), 37.0
(55, 78, 77), 26.0
(74, 90, 83), 32.0
(73, 97, 86), 38.0
(71, 94, 91), 38.0
(66, 99, 91), 37.0
(70, 95, 95), None
(72, 97, 87), 32.0
(58, 95, 36), 32.0
(75, 92, 93), 41.0
(76, 12, 92), 23.0
(62, 89, 97), 35.0
(68, 93, 94), 30.0
(75, 91, 81), None
(79, 81, 90), 28.0
(71, 87, 99), 24.0
(49, 84, 73), 35.0
(68, 92, 84), 23.0
(73, 76, 41), 42.0
(74, 78, 43), 26.0
(64, 76, 47), 26.0
(77, 80, 43), 30.0
(81, 82, 41), 46.0
(82, 82, 42), None
(73, 73, 50), None
(69, 76, 39), 42.0
(70, 69, 41), 27.0
(81, 30, 33), 28.0
(66, 76, 40), 26.0
(69, 78, 48), 30.0
(78, 74, 35), 26.0
(35, 80, 30), 30.0
(60, 84, 44), 28.0
(71, 79, 38), 25.0
(75, 82, 38), 30.0
(72, 71, 93), 34.0
(52, 76, 46), 26.0
(67, 87, 89), 30.0
(76, 81, 97), 28.0
(69, 77, 21), 24.0
(32, 85, 24), 24.0
(73, 94, 70), 34.0
(64, 74, 75), 28.0
(67, 99, 91), 31.0
(73, 96, 45), 28.0
(89, 97, 86), 26.0
(83, 50, 89), 28.0
(85, 94, 88), 24.0
(87, 79, 79), None
(54, 89, 80), 28.0
(80, 85, 9), 26.0
(65, 99, 18), 32.0
(71, 82, 95), 45.0
(71, 83, 95), 31.0
(69, 81, 96), 33.0
(75, 79, 93), 27.0
(78, 83, 98), 36.0
(71, 77, 95), 40.0
(73, 76, 94), 28.0
(71, 78, 92), 41.0
(70, 78, 99), 39.0
(70, 72, 99), 28.0
(67, 77, 96), 44.0
(68, 78, 96), 40.0
(68, 77, 97), 37.0
(66, 80, 95), 36.0
(39, 75, 96), 35.0
(69, 78, 93), 40.0
(63, 81, 94), 27.0
(68, 78, 93), 44.0
(68, 73, 92), 32.0
(71, 79, 93), 29.0
(67, 76, 96), 29.0
(69, 78, 92), 34.0
(65, 82, 41), 29.0
(71, 78, 98), 34.0
(76, 81, 95), 35.0
(74, 74, 91), None
(70, 80, 94), None
(62, 84, 36), 26.0
(72, 77, 98), 35.0
(69, 82, 99), 43.0
(67, 82, 97), 38.0
(69, 75, 95), 32.0
(66, 85, 93), 36.0
(71, 79, 99), 36.0
(73, 83, 96), 30.0
(69, 78, 99), 31.0
(75, 81, 90), 39.0
(65, 76, 92), 28.0
(76, 81, 90), 32.0
(68, 71, 96), 40.0
