Sampler:TPESampler
(13, 36, 79, 41, 61, 1), 21.0
(66, 69, 90, 29, 88, 60), 21.0
(84, 78, 2, 3, 82, 62), None
(53, 31, 73, 45, 79, 78), 21.0
(56, 62, 0, 39, 24, 36), 21.0
(47, 5, 35, 18, 21, 87), None
(76, 10, 71, 4, 39, 23), None
(67, 7, 53, 75, 47, 76), None
(24, 80, 64, 24, 36, 79), None
(37, 53, 20, 37, 27, 91), None
(0, 97, 93, 70, 63, 0), None
(99, 32, 99, 96, 99, 54), None
(5, 35, 85, 59, 1, 0), None
(23, 66, 84, 32, 65, 34), 23.0
(17, 44, 50, 56, 98, 15), None
(41, 21, 81, 18, 65, 62), 18.0
(36, 20, 61, 13, 63, 42), 23.0
(12, 20, 73, 16, 71, 17), 26.0
(36, 46, 42, 50, 54, 67), 20.0
(36, 49, 35, 69, 51, 68), 26.0
(43, 21, 36, 91, 53, 49), 23.0
(27, 40, 42, 50, 56, 69), 20.0
(28, 43, 43, 51, 74, 70), None
(30, 53, 23, 63, 42, 99), None
(58, 17, 24, 51, 56, 54), 22.0
(41, 25, 58, 79, 32, 65), 24.0
(48, 41, 42, 49, 14, 86), 20.0
(49, 39, 45, 85, 9, 87), 20.0
(62, 28, 13, 85, 13, 99), None
(17, 13, 30, 25, 44, 74), 25.0
(49, 36, 66, 99, 1, 89), None
(45, 39, 45, 85, 11, 86), None
(51, 40, 55, 42, 12, 83), 21.0
(71, 0, 45, 8, 18, 59), 20.0
(72, 0, 48, 8, 17, 60), 20.0
(86, 56, 50, 1, 5, 93), None
(31, 3, 38, 34, 88, 54), None
(71, 0, 77, 10, 18, 45), 18.0
(75, 0, 78, 7, 20, 60), None
(58, 10, 69, 24, 30, 41), 23.0
(71, 1, 81, 9, 19, 47), 20.0
(71, 3, 78, 10, 22, 46), None
(84, 13, 90, 0, 7, 33), None
(81, 8, 83, 19, 36, 29), None
(91, 14, 95, 20, 58, 57), 21.0
(68, 0, 76, 6, 17, 62), None
(53, 27, 29, 28, 26, 82), 19.0
(64, 6, 11, 13, 25, 40), None
(56, 31, 62, 29, 6, 79), None
(76, 25, 89, 13, 30, 50), 22.0
(62, 81, 30, 23, 27, 44), 19.0
(63, 76, 30, 22, 24, 46), 20.0
(62, 76, 13, 28, 26, 46), 20.0
(52, 82, 30, 16, 35, 27), 22.0
(55, 92, 29, 36, 47, 38), 22.0
(61, 89, 5, 29, 28, 73), None
(39, 72, 16, 28, 68, 80), 23.0
(46, 63, 26, 41, 60, 93), 22.0
(48, 34, 38, 45, 14, 83), 20.0
(66, 84, 19, 32, 76, 44), 20.0
(67, 85, 20, 32, 78, 65), 24.0
(54, 27, 46, 64, 9, 95), 21.0
(41, 48, 83, 56, 16, 51), 20.0
(58, 53, 53, 16, 3, 86), None
(64, 74, 34, 22, 23, 36), 21.0
(35, 49, 85, 56, 52, 51), 22.0
(26, 59, 74, 46, 41, 71), 20.0
(42, 99, 18, 13, 83, 56), None
(35, 44, 39, 4, 10, 67), None
(81, 18, 33, 4, 55, 6), None
(52, 22, 55, 75, 66, 76), 21.0
(72, 4, 45, 10, 18, 61), None
(47, 35, 26, 45, 14, 83), 20.0
(78, 8, 48, 9, 20, 65), 17.0
(24, 9, 73, 16, 40, 70), 20.0
(61, 67, 5, 26, 26, 46), None
(91, 47, 88, 55, 73, 42), 22.0
