Sampler:BoTorchSampler
(54, 250, 132, 120, 397, 145), 49.333333333333336
(384, 48, 179, 327, 360, 7), 50.833333333333336
(155, 33, 44, 168, 342, 298), 47.666666666666664
(336, 200, 135, 124, 1, 37), 46.666666666666664
(160, 130, 37, 33, 154, 34), 48.666666666666664
(319, 325, 176, 42, 326, 278), 44.5
(378, 93, 395, 86, 280, 233), 46.5
(147, 169, 208, 146, 237, 81), 49.333333333333336
(287, 188, 142, 23, 270, 200), 39.666666666666664
(79, 175, 111, 338, 327, 375), 50.5
(318, 177, 143, 0, 261, 218), 44.5
(268, 230, 122, 35, 320, 178), 48.666666666666664
(300, 203, 200, 37, 196, 269), 48.666666666666664
(60, 294, 7, 358, 218, 120), 55.166666666666664
(319, 81, 191, 0, 316, 224), 51.666666666666664
(389, 265, 79, 0, 209, 161), 44.5
(370, 184, 17, 221, 230, 173), 50.0
(383, 277, 201, 224, 82, 148), 49.166666666666664
(339, 226, 153, 375, 249, 29), 56.166666666666664
(295, 252, 44, 0, 242, 266), 52.166666666666664
(293, 126, 320, 345, 217, 50), 49.333333333333336
(22, 118, 169, 202, 205, 144), 51.0
(376, 58, 169, 363, 166, 21), 45.0
(8, 389, 15, 367, 161, 119), 47.833333333333336
(204, 39, 46, 192, 173, 226), 43.833333333333336
(331, 1, 179, 311, 62, 261), 45.5
(149, 107, 276, 283, 273, 24), 51.833333333333336
(34, 18, 213, 153, 19, 56), 55.333333333333336
(233, 9, 271, 215, 145, 84), 52.0
(356, 146, 117, 224, 134, 160), 38.0
(346, 119, 115, 164, 135, 181), 41.666666666666664
(361, 99, 113, 264, 101, 166), 55.0
(196, 70, 354, 297, 305, 202), 51.0
(26, 353, 184, 312, 46, 237), 42.333333333333336
(88, 221, 197, 11, 342, 9), 46.833333333333336
(2, 395, 396, 34, 162, 333), 44.333333333333336
(154, 27, 65, 18, 167, 382), 50.0
(4, 261, 280, 270, 201, 17), 46.166666666666664
(274, 25, 6, 86, 201, 349), 52.666666666666664
(287, 211, 98, 272, 32, 289), 49.833333333333336
(163, 83, 286, 100, 50, 220), 53.5
(313, 226, 390, 285, 69, 183), 53.333333333333336
(359, 342, 394, 13, 206, 258), 48.0
(218, 239, 386, 17, 381, 308), 51.666666666666664
(364, 19, 99, 252, 129, 284), 48.0
(373, 17, 265, 375, 120, 9), 40.0
(98, 22, 391, 307, 3, 219), 48.5
(249, 297, 5, 352, 354, 53), 50.666666666666664
(351, 226, 193, 395, 37, 22), 41.666666666666664
(34, 76, 256, 344, 266, 237), 47.0
Sampler:TPESampler
(200, 230, 17, 124, 215, 233), 43.333333333333336
(308, 67, 306, 129, 58, 371), 46.5
(40, 201, 252, 26, 153, 133), 48.333333333333336
(56, 149, 198, 337, 309, 203), 44.666666666666664
(22, 157, 21, 226, 388, 3), 55.166666666666664
(198, 40, 399, 367, 145, 351), 44.5
(264, 124, 239, 234, 70, 190), 42.0
(341, 118, 391, 228, 23, 0), 45.0
(366, 197, 174, 39, 290, 274), 51.166666666666664
(251, 346, 48, 383, 70, 199), 49.166666666666664
(140, 301, 114, 294, 115, 123), 43.666666666666664
(196, 267, 128, 144, 230, 266), 45.666666666666664
(272, 254, 279, 131, 222, 141), 36.833333333333336
(270, 359, 290, 179, 0, 107), 44.166666666666664
(277, 87, 253, 264, 265, 81), 44.666666666666664
(399, 285, 337, 83, 174, 168), 47.833333333333336
(240, 396, 237, 175, 108, 54), 44.5
(124, 219, 155, 84, 348, 314), 47.833333333333336
(323, 13, 339, 295, 199, 159), 44.0
