Sampler:TPESampler
(47, 0, 7, 42, 52, 36), None
(13, 38, 13, 5, 67, 29), None
(54, 9, 86, 46, 94, 98), None
(25, 66, 25, 59, 35, 81), None
(28, 66, 15, 98, 57, 47), None
(42, 6, 35, 49, 5, 8), None
(4, 87, 95, 10, 7, 66), None
(49, 96, 57, 24, 86, 20), None
(62, 91, 81, 91, 61, 24), None
(94, 66, 22, 71, 66, 13), None
(76, 29, 52, 29, 34, 46), None
(0, 34, 3, 14, 73, 30), None
(20, 29, 0, 4, 43, 39), None
(35, 45, 40, 28, 80, 61), 23.0
(39, 0, 37, 33, 81, 64), 21.0
(33, 16, 41, 29, 81, 64), 22.0
(35, 18, 61, 71, 99, 62), None
(65, 51, 68, 21, 80, 79), 18.0
(14, 50, 42, 37, 91, 78), 21.0
(31, 18, 43, 56, 74, 59), 24.0
(79, 42, 68, 65, 71, 57), 23.0
(80, 42, 76, 61, 73, 56), 20.0
(99, 58, 68, 78, 73, 53), None
(59, 22, 48, 57, 46, 73), 24.0
(78, 21, 50, 57, 20, 91), 19.0
(66, 25, 63, 80, 45, 77), 23.0
(62, 25, 60, 83, 45, 73), 19.0
(56, 10, 31, 54, 23, 90), 19.0
(44, 78, 43, 43, 57, 68), None
(70, 14, 52, 86, 50, 86), None
(54, 1, 28, 77, 40, 72), 18.0
(85, 33, 67, 64, 32, 41), 26.0
(88, 33, 74, 66, 28, 37), 20.0
(28, 40, 46, 50, 55, 45), 19.0
(71, 22, 63, 71, 34, 97), None
(88, 35, 86, 66, 13, 55), 22.0
(21, 57, 37, 43, 66, 42), 21.0
(86, 11, 53, 54, 49, 0), 18.0
(49, 26, 57, 93, 28, 72), 22.0
(54, 7, 97, 75, 39, 51), None
(38, 46, 16, 38, 90, 61), None
(44, 32, 46, 49, 46, 85), None
(70, 21, 68, 64, 60, 31), 20.0
(82, 27, 74, 62, 54, 76), 20.0
(74, 39, 87, 57, 64, 58), 22.0
(63, 16, 66, 83, 37, 68), 22.0
(93, 30, 56, 69, 28, 48), 20.0
(58, 36, 78, 54, 71, 34), 24.0
(57, 37, 91, 52, 42, 31), 20.0
(32, 45, 21, 47, 78, 24), 17.0
(14, 52, 80, 10, 77, 18), 18.0
(66, 24, 73, 58, 59, 41), 24.0
(59, 19, 76, 60, 70, 42), 20.0
(49, 45, 31, 56, 59, 35), 26.0
(51, 36, 33, 55, 63, 34), 21.0
(46, 55, 79, 45, 59, 27), 20.0
(59, 30, 9, 39, 52, 40), 20.0
(51, 13, 47, 59, 67, 36), 20.0
(40, 22, 72, 69, 84, 44), 22.0
(74, 5, 29, 48, 70, 21), None
(69, 42, 38, 52, 49, 50), 17.0
(82, 48, 72, 63, 74, 34), 22.0
(66, 26, 64, 57, 57, 82), None
(60, 63, 82, 75, 45, 38), 14.0
(78, 42, 84, 65, 62, 48), 18.0
(7, 24, 57, 52, 31, 28), None
(95, 33, 92, 67, 69, 58), 25.0
(99, 32, 95, 59, 68, 52), None
(97, 17, 92, 69, 76, 58), None
(94, 29, 90, 73, 66, 66), None
(85, 75, 25, 56, 85, 40), None
(22, 34, 41, 27, 83, 61), 26.0
(25, 36, 42, 25, 90, 64), None
