Sampler:BoTorchSampler
(43, 96, 12, 11, 75, 25, 33, 96, 86), None
(25, 41, 82, 76, 40, 79, 82, 69, 55), None
(40, 57, 57, 30, 21, 59, 70, 87, 25), None
(95, 25, 46, 86, 59, 76, 17, 71, 15), 14.555555555555555
(26, 28, 16, 77, 81, 67, 80, 64, 41), 13.777777777777779
(43, 64, 34, 88, 62, 96, 45, 27, 83), None
(40, 41, 49, 21, 80, 23, 72, 28, 79), 13.11111111111111
(65, 48, 54, 14, 65, 18, 83, 42, 94), None
(2, 49, 58, 35, 85, 44, 98, 44, 50), None
(5, 94, 48, 35, 65, 74, 32, 59, 18), None
(70, 20, 1, 70, 70, 33, 64, 40, 28), None
(36, 47, 12, 42, 19, 15, 93, 98, 7), None
(36, 19, 52, 70, 89, 19, 91, 79, 32), None
(60, 59, 52, 90, 27, 74, 25, 88, 2), 15.444444444444445
(52, 83, 8, 83, 82, 54, 13, 89, 64), None
(88, 6, 86, 90, 36, 24, 92, 99, 53), None
(39, 4, 28, 68, 47, 11, 76, 48, 84), None
(52, 55, 58, 44, 2, 91, 84, 19, 47), 15.0
(54, 6, 16, 46, 9, 72, 77, 71, 92), None
(68, 62, 25, 6, 17, 5, 38, 13, 51), None
(61, 17, 46, 40, 79, 49, 12, 28, 58), 15.88888888888889
(66, 5, 93, 92, 14, 16, 54, 82, 38), None
(61, 74, 10, 40, 48, 95, 41, 95, 28), None
(2, 25, 93, 60, 3, 39, 15, 21, 48), None
(10, 22, 51, 86, 76, 95, 43, 19, 38), 13.88888888888889
(63, 99, 15, 80, 81, 39, 10, 18, 76), None
(64, 17, 12, 66, 25, 44, 19, 1, 88), 14.555555555555555
(41, 75, 31, 91, 1, 85, 61, 73, 69), 13.88888888888889
(58, 74, 98, 34, 47, 8, 6, 63, 80), None
(32, 18, 45, 58, 87, 44, 0, 22, 84), 14.777777777777779
(69, 14, 46, 39, 76, 51, 1, 29, 53), 14.444444444444445
(57, 14, 45, 43, 90, 50, 24, 24, 64), None
(57, 15, 45, 43, 89, 50, 24, 24, 64), None
(57, 14, 45, 43, 90, 51, 24, 24, 64), None
(57, 14, 45, 43, 91, 51, 24, 24, 64), None
(57, 13, 45, 43, 92, 51, 25, 23, 64), 14.11111111111111
(59, 58, 60, 73, 27, 62, 12, 80, 0), 14.11111111111111
(68, 58, 45, 79, 29, 91, 37, 74, 0), 13.222222222222221
(47, 31, 46, 44, 51, 39, 4, 34, 64), None
(48, 30, 45, 44, 55, 40, 5, 32, 64), None
(47, 30, 45, 44, 54, 40, 5, 33, 64), None
(67, 61, 79, 50, 42, 3, 87, 17, 85), None
(26, 36, 81, 28, 48, 91, 69, 76, 36), None
(16, 10, 62, 89, 27, 25, 86, 86, 78), None
(47, 30, 45, 44, 53, 40, 4, 33, 64), None
Sampler:TPESampler
(11, 20, 24, 66, 57, 87, 51, 25, 53), 16.0
(68, 31, 83, 52, 54, 36, 51, 65, 14), 14.666666666666666
(89, 49, 10, 9, 27, 30, 25, 76, 36), 13.88888888888889
(1, 50, 79, 33, 45, 34, 74, 54, 92), 14.666666666666666
(9, 52, 72, 98, 71, 59, 41, 62, 4), None
(59, 72, 6, 55, 58, 43, 75, 73, 15), None
(28, 22, 42, 37, 71, 56, 17, 55, 11), 12.88888888888889
(47, 68, 42, 42, 96, 62, 10, 48, 82), None
(82, 71, 4, 40, 8, 95, 27, 11, 83), None
(70, 22, 81, 99, 0, 99, 4, 90, 84), None
(29, 1, 25, 68, 95, 8, 99, 18, 55), None
(41, 25, 56, 70, 41, 77, 57, 36, 52), None
(20, 2, 98, 78, 64, 17, 48, 28, 34), None
(73, 94, 26, 57, 29, 76, 60, 1, 65), 15.333333333333334
(97, 93, 25, 18, 26, 80, 68, 0, 64), None
(57, 99, 24, 83, 27, 78, 90, 0, 68), None
(78, 87, 56, 59, 83, 86, 39, 18, 37), 12.0
(40, 35, 35, 85, 37, 69, 63, 35, 67), None
(12, 85, 19, 24, 17, 87, 80, 10, 47), 14.0
(58, 13, 34, 63, 34, 68, 37, 28, 27), None
(31, 42, 15, 47, 49, 49, 59, 43, 98), None
(71, 36, 95, 50, 59, 27, 52, 68, 24), 15.777777777777779
(73, 11, 63, 72, 64, 16, 49, 98, 44), None
(89, 57, 94, 50, 82, 27, 67, 81, 61), 13.88888888888889
