Sampler:TPESampler
(83, 43, 1), 34.0
(46, 49, 13), 38.0
(25, 61, 47), 28.0
(19, 73, 97), 27.0
(4, 21, 50), 48.0
(84, 61, 79), 22.0
(93, 97, 54), 31.0
(53, 54, 48), 28.0
(22, 97, 94), 26.0
(45, 50, 71), 26.0
(1, 12, 26), 32.0
(58, 19, 22), 33.0
(1, 30, 28), 38.0
(44, 30, 0), 30.0
(68, 3, 63), 26.0
(39, 76, 37), 28.0
(32, 36, 12), 27.0
(13, 20, 36), 34.0
(64, 0, 18), 26.0
(73, 81, 39), 33.0
(36, 41, 61), 26.0
(0, 28, 29), 28.0
(9, 19, 11), 28.0
(13, 30, 11), 44.0
(12, 42, 8), 34.0
(6, 29, 32), 36.0
(28, 10, 42), 30.0
(16, 59, 20), 28.0
(28, 37, 56), 40.0
(20, 35, 55), 22.0
(30, 12, 79), 28.0
(7, 46, 5), 32.0
(24, 38, 64), 22.0
(38, 23, 47), 36.0
(52, 53, 55), 38.0
(51, 53, 55), 38.0
(15, 64, 73), 27.0
(5, 25, 44), 35.0
(25, 45, 90), 32.0
(20, 34, 17), 22.0
(46, 7, 4), 30.0
(60, 65, 52), 36.0
(55, 56, 59), 48.0
(80, 57, 70), 31.0
(59, 48, 59), None
(43, 67, 67), None
(55, 16, 77), 26.0
(48, 33, 48), None
(33, 40, 34), 42.0
(34, 40, 33), 44.0
(33, 26, 25), 31.0
(41, 41, 59), None
(35, 39, 33), 26.0
(98, 31, 42), 37.0
(27, 49, 51), 30.0
(17, 90, 44), 38.0
(11, 44, 15), 32.0
(3, 16, 38), 38.0
(22, 36, 23), 38.0
(31, 21, 34), 29.0
(40, 55, 28), 26.0
(0, 31, 29), 33.0
(48, 49, 10), 28.0
(10, 27, 58), 28.0
(3, 38, 39), 32.0
(18, 88, 44), 26.0
(52, 53, 64), 30.0
(14, 83, 47), 24.0
(28, 42, 21), 32.0
(4, 13, 37), 38.0
(36, 60, 55), 29.0
(55, 23, 52), 26.0
(23, 52, 25), 38.0
(8, 47, 57), 32.0
(13, 17, 31), 36.0
(65, 52, 61), 32.0
(43, 23, 50), 36.0
(26, 6, 35), 30.0
(55, 58, 66), 32.0
(18, 70, 6), 30.0
(17, 99, 41), 26.0
(3, 28, 26), 22.0
(32, 62, 13), 39.0
(21, 35, 15), 28.0
(34, 63, 2), 35.0
(52, 56, 49), 26.0
(29, 91, 44), 34.0
(6, 33, 9), 32.0
(30, 12, 18), 34.0
(62, 61, 54), 29.0
(23, 40, 23), None
(21, 37, 12), 38.0
(50, 44, 61), 32.0
(9, 51, 30), 35.0
(46, 54, 56), 24.0
(25, 31, 14), 32.0
(57, 80, 45), 24.0
(41, 76, 53), 39.0
(36, 72, 68), 22.0
(38, 76, 60), 26.0
(33, 47, 53), 20.0
(49, 68, 63), 28.0
(41, 33, 27), 36.0
(16, 85, 12), 28.0
(38, 78, 49), 29.0
(44, 18, 39), 28.0
(32, 43, 23), 28.0
(24, 38, 17), 34.0
(1, 40, 7), 42.0
(12, 94, 0), 31.0
(2, 15, 7), 20.0
(5, 25, 46), 31.0
(28, 40, 2), 38.0
(35, 40, 2), 29.0
(8, 62, 42), 24.0
(20, 36, 20), None
(0, 21, 37), 37.0
(52, 58, 57), 30.0
(30, 45, 4), 28.0
(4, 31, 33), 32.0
(46, 48, 54), 28.0
(15, 34, 51), 39.0
(15, 34, 52), 39.0
(16, 34, 52), 48.0
(14, 29, 51), 28.0
(11, 38, 10), 26.0
(10, 34, 53), 34.0
(7, 8, 48), None
(15, 42, 51), 48.0
(15, 43, 52), 46.0
(14, 42, 50), 36.0
(13, 33, 58), 25.0
(17, 43, 52), 44.0
(16, 43, 56), 26.0
(18, 46, 46), None
(11, 38, 52), 30.0
(26, 50, 50), None
(19, 41, 59), 23.0
(38, 45, 55), 26.0
(6, 39, 88), 33.0
(15, 35, 48), 33.0
(16, 43, 53), 32.0
(19, 37, 52), 25.0
(31, 29, 63), 26.0
(9, 32, 57), 26.0
(12, 41, 51), 34.0
(22, 35, 55), 26.0
(33, 40, 48), 26.0
(14, 27, 8), 34.0
(17, 36, 46), 38.0
(18, 36, 50), 38.0
(2, 66, 61), 20.0
(16, 39, 43), 24.0
(41, 30, 53), 37.0
(7, 44, 39), 28.0
(1, 34, 56), 36.0
(4, 32, 59), 28.0
(55, 50, 54), 40.0
(59, 50, 53), 34.0
(57, 46, 49), 32.0
(29, 41, 1), 34.0
(62, 37, 11), 22.0
(77, 55, 15), 32.0
(23, 48, 55), 28.0
(20, 84, 51), 30.0
(27, 42, 4), 30.0
(11, 15, 36), 32.0
(87, 26, 47), 34.0
(55, 93, 45), 30.0
(24, 51, 57), 28.0
(21, 75, 6), 26.0
(13, 86, 54), 26.0
(26, 52, 25), 36.0
(36, 38, 13), 28.0
(15, 70, 18), 28.0
(9, 34, 31), 20.0
(18, 44, 9), 38.0
(51, 54, 52), 38.0
(54, 47, 9), 28.0
(29, 39, 3), 43.0
(32, 39, 33), 20.0
(49, 49, 5), None
(28, 57, 50), 24.0
(31, 20, 50), 29.0
(52, 53, 54), 36.0
(22, 36, 22), None
(35, 42, 41), 38.0
(16, 89, 58), 22.0
(55, 55, 56), None
(53, 60, 52), 36.0
(47, 40, 3), 28.0
(17, 37, 49), 28.0
(30, 45, 60), 24.0
(58, 40, 0), 24.0
(33, 34, 52), 28.0
(1, 5, 47), 28.0
(4, 14, 50), 36.0
(39, 11, 45), 22.0
(34, 42, 7), 23.0
(14, 42, 41), 27.0
(42, 53, 53), None
(36, 38, 54), 26.0
(45, 32, 12), 27.0
(50, 2, 15), 46.0
(50, 58, 12), 24.0
(19, 36, 20), 30.0
(56, 50, 56), None
(48, 30, 16), 28.0
(19, 1, 48), 36.0
(12, 3, 29), 32.0
(3, 23, 34), 29.0
(28, 39, 6), 50.0
(15, 39, 6), 32.0
(28, 64, 10), 30.0
(25, 44, 54), 36.0
(30, 79, 2), 28.0
(26, 40, 4), 38.0
(28, 38, 14), 38.0
(34, 42, 6), 31.0
(21, 33, 38), 26.0
(18, 35, 51), 32.0
(32, 37, 10), 28.0
(56, 56, 55), None
(0, 17, 36), 30.0
(5, 13, 32), 41.0
(27, 40, 14), 38.0
(6, 47, 27), 38.0
(7, 9, 27), 32.0
(10, 18, 32), 30.0
(53, 7, 57), 22.0
(50, 52, 14), 26.0
(29, 51, 8), 28.0
(5, 44, 33), 26.0
(53, 49, 4), 26.0
(31, 55, 52), 31.0
(13, 96, 18), 22.0
(23, 44, 9), 30.0
(51, 4, 35), 29.0
(51, 38, 51), None
(2, 31, 30), 28.0
(0, 41, 16), 41.0
(3, 35, 17), 30.0
(0, 40, 20), 29.0
(14, 12, 11), 32.0
(21, 37, 13), 36.0
(16, 0, 11), 31.0
(4, 40, 58), 28.0
(20, 42, 55), 34.0
(15, 34, 53), 38.0
(13, 52, 49), 24.0
(24, 36, 32), 32.0
(17, 14, 8), 37.0
(1, 20, 51), 40.0
(0, 28, 53), 28.0
(61, 21, 50), 30.0
(2, 23, 55), 41.0
(6, 82, 51), 30.0
(1, 46, 55), 28.0
(3, 20, 48), 36.0
(8, 24, 62), 30.0
(0, 23, 16), 28.0
(3, 27, 57), 44.0
(2, 25, 59), 34.0
(2, 27, 57), 36.0
(5, 28, 53), 24.0
(3, 22, 55), 28.0
(38, 25, 58), 40.0
(37, 31, 60), 28.0
(34, 25, 58), 30.0
(5, 26, 57), 43.0
(4, 26, 57), 44.0
(5, 27, 64), 28.0
(40, 24, 61), 36.0
(7, 26, 57), 36.0
(4, 29, 58), 45.0
(4, 29, 60), 30.0
(2, 26, 58), 36.0
(5, 23, 62), 38.0
