Sampler:BoTorchSampler
(4, 98, 9, 91, 39, 52, 22, 50, 72), 14.555555555555555
(20, 55, 38, 58, 86, 77, 83, 43, 80), 15.11111111111111
(86, 46, 4, 70, 13, 15, 9, 60, 36), 15.333333333333334
(39, 13, 18, 93, 21, 38, 58, 88, 29), 15.555555555555555
(34, 13, 14, 60, 17, 0, 29, 58, 92), 12.88888888888889
(28, 11, 4, 2, 89, 36, 85, 82, 3), 13.333333333333334
(86, 94, 71, 3, 72, 41, 68, 92, 99), 13.88888888888889
(99, 3, 22, 28, 15, 94, 54, 44, 34), 15.11111111111111
(28, 21, 47, 83, 23, 79, 63, 17, 60), 15.444444444444445
(75, 20, 45, 97, 8, 49, 0, 20, 86), None
(94, 27, 13, 98, 19, 34, 28, 28, 33), None
(24, 91, 94, 90, 55, 79, 98, 69, 73), 12.333333333333334
(45, 19, 24, 88, 21, 54, 56, 65, 33), 17.666666666666668
(50, 21, 26, 85, 21, 62, 55, 55, 33), None
(50, 21, 26, 85, 21, 62, 55, 54, 33), None
(50, 21, 26, 85, 21, 62, 55, 55, 34), None
(50, 22, 26, 85, 21, 62, 54, 54, 33), None
Sampler:TPESampler
(40, 63, 20, 72, 45, 42, 7, 16, 18), 16.444444444444443
(50, 52, 38, 29, 85, 48, 21, 9, 30), 15.0
(45, 2, 34, 25, 70, 28, 78, 85, 40), 16.0
(12, 15, 82, 78, 63, 89, 65, 14, 17), 14.11111111111111
(60, 86, 44, 2, 62, 71, 18, 88, 33), 15.777777777777779
(86, 13, 41, 72, 80, 86, 69, 57, 60), None
(82, 27, 16, 22, 37, 49, 86, 66, 23), 16.0
(14, 85, 13, 8, 54, 9, 72, 79, 33), 16.0
(81, 2, 46, 89, 52, 89, 58, 12, 82), None
(49, 56, 95, 35, 89, 88, 86, 47, 78), 13.333333333333334
(27, 73, 66, 59, 4, 23, 0, 33, 4), None
(35, 38, 3, 53, 31, 28, 37, 98, 53), None
(35, 65, 27, 42, 28, 32, 38, 27, 6), None
