Sampler:TPESampler
(3, 41, 35, 20, 22, 49, 77, 91, 81), 16.0
(11, 3, 33, 81, 82, 79, 89, 62, 71), 17.0
(26, 83, 86, 7, 25, 88, 50, 36, 17), 18.0
(86, 27, 5, 46, 99, 32, 3, 14, 61), 18.0
(44, 88, 80, 40, 21, 11, 87, 46, 67), 20.0
(7, 64, 70, 89, 77, 83, 37, 75, 37), None
(19, 88, 24, 45, 10, 78, 61, 23, 88), None
(16, 98, 25, 69, 71, 21, 61, 51, 45), 18.0
(7, 11, 18, 7, 58, 63, 86, 58, 90), None
(77, 81, 86, 90, 9, 10, 29, 50, 64), 18.0
(61, 39, 54, 25, 44, 46, 70, 98, 6), 17.0
(36, 0, 43, 68, 34, 60, 94, 89, 78), 17.0
(2, 55, 46, 67, 85, 98, 77, 73, 80), 17.0
(59, 25, 39, 26, 56, 43, 99, 72, 55), 16.0
(59, 27, 59, 27, 54, 44, 99, 82, 32), None
(97, 37, 2, 24, 41, 34, 76, 97, 97), None
(58, 19, 35, 0, 1, 59, 67, 68, 53), 18.0
(70, 45, 68, 34, 64, 33, 99, 84, 52), 17.0
(38, 62, 14, 17, 31, 0, 49, 89, 28), 19.0
(30, 21, 39, 59, 47, 69, 81, 77, 78), 17.0
(50, 36, 62, 15, 18, 51, 17, 64, 44), 19.0
(75, 50, 99, 37, 62, 35, 94, 86, 55), 18.0
(28, 23, 38, 57, 45, 70, 79, 76, 74), 18.0
(27, 13, 49, 55, 52, 51, 82, 99, 85), 16.0
(21, 11, 49, 54, 32, 54, 70, 95, 99), None
(49, 12, 29, 31, 53, 43, 50, 99, 86), 17.0
(1, 32, 51, 78, 69, 21, 85, 0, 61), 17.0
(36, 16, 17, 13, 37, 40, 59, 89, 85), 16.0
(14, 43, 62, 51, 51, 24, 91, 69, 95), None
(32, 6, 11, 18, 40, 54, 57, 92, 71), 17.0
(43, 16, 20, 10, 26, 40, 72, 80, 85), 19.0
(24, 5, 27, 2, 37, 48, 64, 88, 71), 18.0
(53, 29, 31, 20, 17, 27, 83, 58, 83), None
(42, 16, 41, 12, 27, 39, 39, 93, 93), None
(66, 24, 33, 42, 58, 67, 51, 85, 20), 21.0
(10, 31, 11, 30, 82, 56, 89, 38, 66), 17.0
(33, 7, 55, 23, 22, 28, 75, 80, 58), 19.0
(23, 17, 7, 49, 49, 49, 93, 71, 76), None
(45, 53, 22, 6, 92, 75, 57, 92, 89), None
(17, 60, 46, 38, 10, 38, 43, 63, 43), None
(38, 69, 76, 99, 68, 13, 3, 27, 68), None
(37, 0, 44, 66, 35, 62, 95, 90, 81), 16.0
(53, 1, 37, 73, 37, 65, 87, 94, 82), None
(26, 11, 45, 43, 56, 61, 99, 99, 91), None
(10, 8, 55, 62, 43, 85, 82, 80, 73), 18.0
(64, 0, 50, 81, 14, 44, 95, 90, 81), None
(34, 25, 25, 61, 31, 52, 90, 55, 62), None
(40, 13, 33, 66, 75, 74, 28, 85, 4), 18.0
(46, 34, 18, 6, 3, 58, 65, 45, 91), 16.0
(5, 43, 43, 47, 24, 47, 74, 75, 49), None
(19, 36, 20, 5, 0, 59, 66, 41, 87), 17.0
(48, 34, 17, 12, 6, 57, 60, 43, 91), 20.0
(36, 28, 4, 15, 38, 41, 78, 32, 95), 19.0
(54, 20, 16, 10, 5, 64, 69, 51, 78), 17.0
(88, 21, 0, 20, 28, 36, 96, 96, 84), None
(58, 40, 29, 74, 62, 30, 64, 46, 99), 17.0
(45, 4, 40, 27, 48, 46, 55, 87, 10), 16.0
(29, 46, 8, 1, 14, 51, 86, 65, 88), 20.0
(45, 3, 58, 64, 46, 92, 58, 88, 17), None
(40, 4, 36, 55, 34, 46, 46, 20, 39), None
(47, 8, 66, 28, 49, 55, 55, 83, 0), None
(56, 17, 40, 34, 42, 43, 54, 96, 27), 19.0
(63, 10, 49, 25, 51, 51, 62, 91, 76), None
(69, 14, 43, 22, 54, 59, 80, 88, 34), 18.0
(51, 95, 24, 15, 64, 70, 72, 79, 68), 17.0
(37, 23, 35, 4, 59, 32, 67, 99, 10), 16.0
(42, 27, 53, 9, 19, 62, 91, 83, 80), 14.0
(31, 22, 52, 5, 19, 18, 53, 99, 11), 17.0
(14, 39, 58, 13, 13, 63, 91, 82, 80), None
(37, 32, 34, 8, 5, 32, 67, 86, 11), None
(42, 27, 30, 0, 34, 36, 64, 94, 17), 19.0
(47, 24, 47, 19, 59, 46, 83, 95, 23), None
(34, 30, 26, 4, 60, 40, 73, 72, 13), 19.0
(27, 19, 39, 9, 54, 43, 69, 77, 8), None
