Sampler:TPESampler
(295, 209, 243), 43.0
(115, 53, 101), 60.0
(131, 291, 209), 58.0
(217, 293, 49), 52.0
(71, 267, 25), 50.0
(104, 21, 247), 70.0
(259, 57, 98), 42.0
(176, 162, 128), 42.0
(145, 244, 272), 76.0
(172, 130, 38), 70.0
(297, 87, 182), 46.0
(224, 161, 135), 50.0
(227, 148, 103), 56.0
(191, 99, 89), 46.0
(35, 194, 145), 42.0
(246, 23, 183), 48.0
(261, 79, 72), 50.0
(18, 203, 5), 48.0
(7, 190, 138), 50.0
(58, 113, 180), 70.0
(180, 41, 73), 64.0
(72, 167, 127), 52.0
(262, 222, 156), 72.0
(202, 173, 117), 60.0
(37, 131, 158), 72.0
(157, 226, 211), 72.0
(103, 64, 71), 68.0
(273, 188, 162), 56.0
(161, 123, 113), 56.0
(284, 147, 207), 73.0
(239, 251, 91), 50.0
(288, 2, 281), 82.0
(122, 213, 253), 56.0
(209, 192, 221), 70.0
(248, 272, 140), 74.0
(136, 236, 233), 70.0
(270, 170, 169), 44.0
(91, 206, 55), 56.0
(299, 272, 195), 74.0
(227, 146, 294), 78.0
(177, 182, 120), 42.0
(183, 181, 120), 64.0
(142, 156, 99), 53.0
(168, 219, 148), 44.0
(193, 202, 107), 46.0
(112, 136, 130), 74.0
(282, 107, 86), 50.0
(211, 258, 43), 56.0
(236, 234, 145), 65.0
(254, 90, 29), 64.0
(151, 176, 175), 76.0
(167, 194, 153), 50.0
(173, 219, 130), 74.0
(199, 209, 194), 76.0
(81, 160, 145), 69.0
(274, 173, 169), 58.0
(266, 183, 257), 62.0
(42, 163, 64), 64.0
(216, 195, 87), 72.0
(125, 45, 123), 54.0
(255, 138, 103), 44.0
(180, 238, 169), 40.0
(187, 293, 190), 62.0
(168, 233, 112), 48.0
(240, 67, 100), 64.0
(2, 117, 98), 82.0
(152, 245, 134), 72.0
(179, 220, 163), 70.0
(138, 261, 235), 48.0
(287, 283, 80), 74.0
(163, 215, 149), 44.0
(226, 30, 114), 48.0
(202, 140, 137), 44.0
(255, 198, 123), 56.0
(20, 184, 107), 68.0
(176, 154, 155), 60.0
(196, 228, 208), 63.0
(272, 171, 172), 52.0
(280, 243, 161), 62.0
(293, 168, 186), 52.0
(203, 200, 140), 68.0
(165, 212, 147), 50.0
(159, 215, 135), 77.0
(190, 140, 125), 60.0
(148, 188, 149), 45.0
(209, 12, 116), 48.0
(233, 224, 93), 40.0
(234, 205, 95), 54.0
(219, 246, 6), 34.0
(265, 256, 7), 40.0
(252, 257, 4), 48.0
(245, 242, 33), 50.0
(221, 227, 14), 48.0
(263, 284, 19), 59.0
(184, 251, 0), 50.0
(277, 236, 16), 61.0
(268, 250, 53), 54.0
(235, 264, 272), 62.0
(131, 275, 77), 58.0
(255, 178, 66), 48.0
(218, 229, 10), 44.0
(205, 210, 24), 48.0
(218, 224, 9), 44.0
(194, 81, 41), 43.0
(293, 161, 41), 44.0
(173, 53, 23), 60.0
(230, 75, 9), 46.0
(214, 223, 31), 42.0
(213, 55, 48), 58.0
(194, 36, 33), 76.0
(244, 89, 31), 72.0
(219, 239, 4), 46.0
(224, 232, 21), 50.0
(182, 192, 82), 50.0
(229, 250, 9), 46.0
(209, 221, 60), 76.0
(293, 159, 39), 49.0
(156, 218, 109), 58.0
(191, 207, 221), 80.0
(198, 225, 14), 42.0
(201, 257, 26), 46.0
(197, 201, 132), 48.0
(53, 245, 14), 80.0
(178, 222, 0), 36.0
(177, 237, 15), 32.0
(177, 269, 17), 42.0
(179, 269, 19), 45.0
(187, 252, 1), 62.0
(170, 276, 13), 54.0
(175, 239, 0), 75.0
(180, 264, 29), 68.0
(155, 299, 7), 50.0
(186, 102, 46), 78.0
(164, 232, 21), 50.0
(193, 224, 36), 46.0
(208, 240, 179), 50.0
(261, 215, 119), 44.0
(171, 188, 17), 64.0
(147, 230, 142), 54.0
(160, 246, 6), 78.0
(240, 196, 13), 44.0
(197, 225, 27), 40.0
(200, 256, 26), 46.0
(183, 236, 38), 40.0
(186, 236, 29), 42.0
(188, 235, 56), 52.0
(178, 245, 92), 44.0
(97, 151, 18), 66.0
(184, 227, 36), 54.0
(173, 281, 29), 49.0
(210, 222, 129), 42.0
(202, 223, 0), 54.0
(191, 237, 126), 68.0
(214, 211, 154), 60.0
(207, 219, 129), 46.0
(167, 252, 25), 52.0
(198, 233, 163), 56.0
(21, 267, 117), 46.0
(181, 227, 11), 44.0
(224, 238, 20), 36.0
(224, 241, 32), 54.0
(232, 261, 6), 50.0
(177, 247, 22), 42.0
(223, 244, 20), 52.0
(188, 248, 14), 50.0
(176, 236, 25), 46.0
(216, 206, 102), 52.0
(247, 218, 46), 36.0
(242, 255, 51), 44.0
(233, 217, 44), 48.0
(248, 226, 68), 58.0
(259, 222, 36), 37.0
(255, 234, 37), 77.0
(266, 212, 31), 44.0
(260, 228, 44), 60.0
(249, 222, 19), 50.0
(183, 240, 37), 58.0
(271, 231, 9), 58.0
(196, 214, 27), 53.0
(237, 231, 200), 34.0
(241, 239, 55), 39.0
(245, 238, 56), 44.0
(228, 249, 16), 49.0
(236, 222, 45), 42.0
(239, 226, 201), 46.0
(236, 220, 47), 50.0
(260, 242, 216), 46.0
(213, 231, 33), 64.0
(253, 260, 62), 61.0
(223, 236, 51), 50.0
(206, 205, 5), 46.0
(249, 218, 73), 48.0
(169, 182, 138), 38.0
(171, 246, 23), 50.0
(163, 177, 141), 62.0
(238, 231, 139), 78.0
(219, 223, 135), 56.0
(243, 129, 39), 58.0
(183, 241, 152), 54.0
(226, 253, 29), 42.0
(227, 229, 31), 44.0
(235, 255, 12), 42.0
(210, 234, 13), 44.0
(176, 270, 19), 48.0
(192, 224, 43), 46.0
(66, 216, 36), 70.0
(203, 220, 0), 85.0
(171, 186, 145), 53.0
(180, 211, 23), 44.0
(259, 144, 127), 44.0
(233, 236, 11), 60.0
(232, 255, 235), 60.0
(238, 252, 7), 46.0
(169, 240, 29), 48.0
(190, 245, 40), 52.0
(176, 229, 85), 46.0
(255, 166, 168), 46.0
(187, 248, 25), 48.0
(244, 264, 16), 50.0
(228, 179, 123), 52.0
(216, 256, 13), 42.0
(211, 3, 190), 76.0
(227, 256, 20), 44.0
(269, 234, 56), 64.0
(222, 224, 45), 74.0
(235, 246, 6), 38.0
(249, 200, 3), 66.0
(183, 239, 5), 40.0
(181, 242, 0), 32.0
(217, 243, 6), 40.0
(184, 240, 5), 74.0
(217, 243, 7), 42.0
(218, 245, 7), 36.0
(217, 243, 0), 40.0
(217, 245, 1), 38.0
(222, 244, 3), 44.0
(219, 237, 2), 51.0
(230, 250, 9), 54.0
(237, 246, 2), 38.0
(224, 249, 1), 58.0
(241, 242, 0), 56.0
(264, 247, 6), 68.0
(168, 246, 7), 42.0
(218, 236, 12), 76.0
(245, 240, 7), 80.0
(215, 251, 7), 44.0
(165, 244, 0), 55.0
(111, 233, 0), 48.0
(230, 230, 9), None
(207, 239, 10), 44.0
(233, 246, 0), 50.0
(195, 230, 16), 54.0
(197, 233, 16), 70.0
(179, 259, 19), 20.0
(158, 262, 6), 38.0
(173, 261, 13), 44.0
(153, 260, 202), 61.0
(180, 251, 5), 50.0
(161, 265, 6), 74.0
(165, 257, 7), 44.0
(243, 240, 12), 70.0
(208, 237, 1), 46.0
(216, 258, 15), 72.0
(224, 253, 22), 44.0
(178, 280, 18), 40.0
(175, 273, 18), 40.0
(174, 284, 16), 45.0
(158, 275, 20), 46.0
(180, 279, 228), 42.0
(186, 261, 11), 66.0
(237, 271, 22), 48.0
(169, 264, 5), 50.0
(179, 273, 178), 66.0
(173, 229, 11), 48.0
(187, 284, 18), 72.0
(252, 245, 0), 52.0
(278, 250, 6), 42.0
(142, 241, 10), 46.0
(232, 237, 245), 60.0
(182, 265, 17), 50.0
(176, 246, 5), 44.0
(162, 295, 25), 46.0
(169, 232, 12), 40.0
(239, 253, 0), 48.0
(151, 228, 0), 57.0
(170, 234, 12), 48.0
(158, 268, 11), 46.0
(231, 227, 24), 50.0
(248, 244, 33), 40.0
(249, 244, 37), 46.0
(190, 234, 8), 48.0
(255, 249, 5), 46.0
