Sampler:TPESampler
(70, 59, 24), 30.0
(51, 71, 66), 30.0
(50, 29, 75), 28.0
(65, 76, 81), 26.0
(0, 62, 92), 27.0
(89, 57, 28), 26.0
(99, 91, 57), None
(14, 76, 85), 29.0
(16, 75, 14), 26.0
(84, 49, 25), 22.0
(79, 5, 36), None
(66, 39, 45), 24.0
(63, 34, 1), 28.0
(33, 33, 45), None
(82, 43, 45), 24.0
(97, 10, 9), None
(36, 19, 58), 30.0
(83, 47, 33), 26.0
(76, 47, 15), 30.0
(89, 22, 52), 24.0
(59, 47, 39), 28.0
(93, 21, 56), 28.0
(72, 21, 49), 24.0
(87, 38, 23), 24.0
(59, 27, 69), 28.0
(78, 13, 52), 28.0
(74, 38, 22), 26.0
(43, 41, 43), None
(91, 1, 65), 24.0
(83, 57, 25), 28.0
(94, 1, 67), 24.0
(93, 0, 64), 27.0
(68, 53, 33), 22.0
(82, 63, 31), 32.0
(70, 85, 39), 28.0
(71, 53, 19), 29.0
(54, 66, 31), 42.0
(87, 53, 7), None
(70, 27, 26), 30.0
(88, 31, 19), 26.0
(98, 14, 79), None
(87, 23, 51), 32.0
(65, 68, 46), 24.0
(65, 69, 41), 26.0
(53, 37, 34), 28.0
(76, 7, 62), None
(80, 52, 74), 36.0
(46, 59, 99), None
(73, 16, 9), 24.0
(91, 16, 0), 23.0
(72, 14, 2), 35.0
(84, 43, 47), 28.0
(60, 7, 6), None
(92, 1, 13), 34.0
(95, 81, 67), 37.0
(99, 43, 11), None
(91, 8, 70), 27.0
(85, 49, 37), 24.0
(68, 97, 3), None
(63, 63, 58), None
(66, 24, 53), 26.0
(80, 33, 28), 26.0
(96, 38, 18), None
(1, 4, 83), None
(90, 18, 6), None
(94, 73, 62), 39.0
(77, 11, 75), 26.0
(86, 16, 21), 26.0
(74, 44, 45), 24.0
(57, 58, 46), 29.0
(83, 47, 38), 36.0
(85, 50, 49), 30.0
(80, 26, 56), 22.0
(90, 3, 0), None
(79, 29, 56), 29.0
(76, 42, 43), 30.0
(81, 35, 36), 30.0
(28, 19, 28), None
(69, 68, 54), 34.0
(62, 78, 60), 24.0
(96, 82, 61), None
(74, 23, 31), 26.0
(86, 54, 65), 37.0
(89, 45, 42), 27.0
(73, 21, 24), 30.0
(93, 55, 69), 28.0
(81, 40, 49), 24.0
(89, 11, 50), 28.0
(78, 50, 35), 32.0
(84, 27, 40), 26.0
(67, 60, 33), 30.0
(87, 16, 15), 27.0
(63, 78, 60), 26.0
(76, 31, 57), 25.0
(61, 0, 10), None
(82, 26, 48), 26.0
(74, 45, 44), 24.0
(65, 65, 54), None
(92, 17, 5), None
(81, 40, 51), 34.0
(99, 32, 53), None
(71, 35, 50), 24.0
(70, 45, 37), 30.0
(57, 89, 59), 28.0
(72, 36, 73), 26.0
(94, 74, 63), 31.0
(50, 21, 22), 36.0
(78, 30, 55), 30.0
(83, 40, 43), 26.0
(80, 48, 46), 28.0
(88, 25, 17), 24.0
(91, 26, 17), 30.0
(74, 86, 68), 31.0
(71, 29, 48), 29.0
(97, 2, 66), None
(75, 9, 45), 30.0
(67, 45, 41), 30.0
(86, 5, 77), None
(88, 12, 13), 29.0
(69, 34, 50), 30.0
(39, 38, 8), 31.0
(85, 24, 51), 26.0
(82, 51, 27), 26.0
(84, 48, 30), 26.0
(65, 56, 39), 34.0
(90, 20, 24), 28.0
(88, 6, 4), None
(95, 71, 72), 38.0
(79, 44, 44), None
(62, 41, 64), 29.0
(93, 36, 16), 26.0
(91, 23, 20), 36.0
(77, 14, 12), 30.0
(88, 15, 56), 28.0
(81, 47, 33), 28.0
(85, 52, 47), 26.0
(76, 42, 52), 31.0
(56, 18, 22), 31.0
(72, 25, 59), 30.0
(68, 22, 61), 24.0
(73, 49, 36), 26.0
(89, 46, 29), 30.0
(92, 78, 2), 26.0
(28, 29, 41), 28.0
(75, 39, 47), 32.0
(83, 43, 0), 32.0
(87, 34, 18), 28.0
(77, 22, 71), 24.0
(69, 22, 62), 20.0
(70, 20, 58), 22.0
(70, 18, 49), 29.0
(67, 20, 61), 26.0
(68, 27, 67), 28.0
(65, 22, 57), 29.0
(72, 17, 65), 30.0
(70, 95, 71), 36.0
(60, 3, 69), None
(64, 13, 63), 26.0
(86, 25, 55), 24.0
(80, 37, 58), 30.0
(77, 21, 53), 30.0
(78, 9, 66), 30.0
(73, 50, 24), 24.0
(74, 54, 24), 32.0
(67, 62, 62), None
(72, 19, 54), 38.0
(90, 24, 59), 30.0
(69, 22, 9), 34.0
(79, 44, 45), 36.0
(71, 15, 91), 26.0
(95, 0, 75), 28.0
(68, 20, 38), 28.0
(70, 27, 51), 26.0
(63, 32, 49), 24.0
